Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,20,7,632,635,914,915,WN,1571,N737JW,162,160,145,-1,-3,BWI,FLL,925,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1709,1705,1949,1955,WN,3747,N366SW,160,170,149,-6,4,BWI,RSW,919,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1655,1655,1758,1800,WN,38,N374SW,63,65,51,-2,0,DAL,LBB,293,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,824,830,923,940,WN,96,N782SA,119,130,103,-17,-6,ELP,LAX,714,10,6,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1413,1405,1525,1515,WN,926,N470WN,72,70,61,10,8,JAX,FLL,318,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1441,1440,1614,1615,WN,2443,N309SW,93,95,72,-1,1,LAS,OAK,407,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,2052,2055,2216,2220,WN,2891,N651SW,84,85,71,-4,-3,LAS,SMF,397,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1224,1225,1329,1330,WN,1580,N789SW,65,65,43,-1,-1,LAX,LAS,236,7,15,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1953,1955,2218,2235,WN,3342,N434WN,145,160,127,-17,-2,MCO,ALB,1073,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1942,1940,2142,2155,WN,2036,N620SW,120,135,107,-13,2,MCO,CMH,802,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1404,1350,1504,1455,WN,1620,N607SW,60,65,50,9,14,MDW,STL,251,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,2118,2110,2245,2240,WN,2785,N640SW,87,90,73,5,8,MHT,BWI,377,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1611,1610,1725,1735,WN,3307,N904WN,74,85,63,-10,1,MSY,BNA,471,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,712,715,1011,1030,WN,1589,N242WN,119,135,110,-19,-3,MSY,BWI,998,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1358,1400,1508,1515,WN,135,N398SW,70,75,52,-7,-2,OAK,LAX,337,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1214,1215,1815,1820,WN,181,N727SW,241,245,218,-5,-1,OAK,MDW,1844,8,15,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,959,1000,1120,1125,WN,3416,N716SW,81,85,70,-5,-1,OAK,SAN,446,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1253,1255,1407,1415,WN,482,N208WN,74,80,65,-8,-2,OAK,SNA,371,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1104,1105,1155,1205,WN,1153,N468WN,51,60,41,-10,-1,ONT,LAS,197,5,5,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1759,1750,1933,1935,WN,3062,N367SW,94,105,82,-2,9,PDX,OAK,543,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1929,1930,2227,2235,WN,3317,N617SW,118,125,107,-8,-1,PHX,AUS,872,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,2223,2225,2227,2230,WN,1520,N491WN,64,65,54,-3,-2,PHX,ONT,325,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,2050,2050,2205,2205,WN,2876,N274WN,75,75,58,0,0,RDU,PHL,336,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1131,1135,1421,1440,WN,189,N221WN,290,305,276,-19,-4,RDU,PHX,1891,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,813,820,902,910,WN,1400,N379SW,49,50,42,-8,-7,SAT,HRL,233,2,5,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1623,1625,1712,1725,WN,3590,N716SW,109,120,98,-13,-2,SLC,OAK,588,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1508,1515,1623,1630,WN,3768,N487WN,75,75,60,-7,-7,SMF,LAS,397,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,2034,2035,2141,2150,WN,2359,N687SW,67,75,56,-9,-1,SMF,ONT,389,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1855,1855,2142,2200,WN,883,N761RR,167,185,158,-18,0,ALB,MCO,1073,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1419,1335,1524,1440,WN,1500,N272WN,65,65,53,44,44,BUR,SJC,296,4,8,0,,0,4,0,0,0,40
2008,1,21,1,1045,1045,1157,1200,WN,1940,N498WN,72,75,58,-3,0,BWI,CMH,336,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1248,1250,1430,1440,WN,2212,N607SW,102,110,88,-10,-2,BWI,SDF,495,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,2040,1940,2117,2030,WN,60,N658SW,37,50,29,47,60,CRP,HOU,187,2,6,0,,0,0,0,0,0,47
2008,1,21,1,1633,1630,1730,1730,WN,41,N694SW,57,60,49,0,3,DAL,HOU,239,2,6,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,847,850,947,955,WN,6,N345SA,60,65,50,-8,-3,DAL,LBB,293,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1012,1010,1113,1115,WN,2947,N374SW,61,65,51,-2,2,DAL,LBB,293,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,745,750,912,925,WN,1480,N204WN,87,95,73,-13,-5,DAL,STL,546,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,728,700,941,845,WN,1140,N252WN,133,105,84,56,28,DEN,SLC,391,11,38,0,,0,0,0,56,0,0
2008,1,21,1,1433,1430,1650,1650,WN,1939,N682SW,77,80,64,0,3,ELP,SAT,496,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1811,1810,1909,1910,WN,1515,N729SW,58,60,38,-1,1,FLL,TPA,197,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1334,1330,1427,1425,WN,30,N256WN,53,55,42,2,4,HOU,DAL,239,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1045,1045,1144,1135,WN,793,N325SW,59,50,47,9,0,HOU,SAT,192,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,812,815,1100,1115,WN,1841,N771SA,168,180,155,-15,-3,ISP,PBI,1052,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1747,1720,1856,1825,WN,503,N269WN,69,65,46,31,27,LAS,BUR,223,3,20,0,,0,27,0,4,0,0
2008,1,21,1,1300,1300,1542,1550,WN,1836,N226WN,102,110,79,-8,0,LAS,DEN,629,5,18,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1007,1005,1453,1500,WN,2089,N658SW,166,175,151,-7,2,LAS,LIT,1295,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1217,1215,1322,1310,WN,8,N312SW,65,55,37,12,2,LAS,ONT,197,5,23,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1019,1020,1117,1120,WN,684,N345SA,58,60,49,-3,-1,LBB,DAL,293,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1238,1235,1411,1405,WN,33,N383SW,93,90,78,6,3,MCI,DAL,461,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,2055,2015,2245,2155,WN,3413,N366SW,110,100,83,50,40,MDW,BHM,570,3,24,0,,0,0,0,10,0,40
2008,1,21,1,659,700,934,930,WN,3762,N758SW,275,270,252,4,-1,MDW,LAX,1750,7,16,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1330,1310,1610,1555,WN,449,N756SA,280,285,267,15,20,MDW,OAK,1844,6,7,0,,0,15,0,0,0,0
2008,1,21,1,1132,1130,1350,1410,WN,2821,N655WN,78,100,69,-20,2,MSY,MCO,550,5,4,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,914,915,1033,1040,WN,2290,N609SW,79,85,64,-7,-1,OAK,LAS,407,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1632,1625,1820,1810,WN,3490,N376SW,108,105,84,10,7,ORF,JAX,543,10,14,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,816,805,1017,1010,WN,41,N694SW,121,125,107,7,11,PDX,LAS,762,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1600,1600,1858,1900,WN,54,N510SW,238,240,214,-2,0,PHL,HOU,1335,3,21,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1720,1420,1820,1525,WN,1056,N641SW,60,65,48,175,180,PHX,ELP,347,7,5,0,,0,0,0,13,0,162
2008,1,21,1,1511,1510,1515,1515,WN,1047,N745SW,64,65,52,0,1,PHX,SAN,304,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1605,1530,1736,1705,WN,1946,N342SW,91,95,70,31,35,PHX,SLC,507,5,16,0,,0,8,0,0,0,23
2008,1,21,1,702,705,1239,1300,WN,3164,N730SW,217,235,202,-21,-3,SAN,MDW,1728,7,8,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,2149,2135,2326,2305,WN,1192,N730SW,97,90,73,21,14,SAN,OAK,446,17,7,0,,0,6,0,7,0,8
2008,1,21,1,1250,1120,1502,1250,WN,3056,N365SW,132,90,79,132,90,SAN,SFO,447,4,49,0,,0,0,0,132,0,0
2008,1,21,1,648,650,731,735,WN,2904,N483WN,43,45,32,-4,-2,SAT,HOU,192,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,947,950,1147,1155,WN,1323,N643SW,120,125,102,-8,-3,SDF,MCO,718,8,10,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1638,1525,2015,1905,WN,1326,N490WN,157,160,136,70,73,SEA,DEN,1024,11,10,0,,0,2,0,0,0,68
2008,1,21,1,1849,1835,1958,1955,WN,2539,N616SW,69,80,56,3,14,SJC,LAS,386,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1214,1210,1325,1330,WN,3073,N336SW,71,80,58,-5,4,SMF,LAX,373,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,826,825,1005,950,WN,808,N794SW,99,85,71,15,1,SNA,OAK,371,17,11,0,,0,0,0,15,0,0
2008,1,21,1,1047,1040,1145,1145,WN,8,N312SW,178,185,164,0,7,TUL,LAS,1076,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1519,1525,1649,1655,WN,966,N309SW,150,150,139,-6,-6,BDL,MDW,777,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,755,755,846,855,WN,3483,N279WN,51,60,41,-9,0,BUR,LAS,223,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,2012,2015,2230,2230,WN,1250,N551WN,138,135,126,0,-3,CMH,TPA,829,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,2010,2010,2147,2155,WN,3919,N627SW,157,165,141,-8,0,DEN,OAK,957,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1925,1915,2022,2025,WN,2719,N795SW,57,70,45,-3,10,GEG,PDX,279,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1129,1110,1302,1240,WN,540,N629SW,93,90,69,22,19,IND,BWI,515,3,21,0,,0,0,0,3,0,19
2008,1,22,2,716,715,847,845,WN,2275,N652SW,91,90,72,2,1,IND,BWI,515,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1614,1615,2341,5,WN,61,N296WN,267,290,245,-24,-1,LAS,MHT,2356,4,18,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1100,1100,1207,1220,WN,1136,N794SW,67,80,56,-13,0,LAX,SMF,373,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,918,915,1029,1035,WN,2182,N695SW,71,80,57,-6,3,LAX,SMF,373,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,806,740,1022,955,WN,2894,N618WN,76,75,61,27,26,LAX,TUS,451,3,12,0,,0,0,0,1,0,26
2008,1,22,2,1002,1005,1220,1225,WN,1354,N646SW,78,80,63,-5,-3,MCI,IND,451,9,6,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1809,1810,2018,2020,WN,723,N218WN,69,70,48,-2,-1,MDW,CLE,307,7,14,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,809,805,1028,1010,WN,891,N779SW,79,65,48,18,4,MDW,CLE,307,6,25,0,,0,0,0,18,0,0
2008,1,22,2,1203,1150,1436,1435,WN,1114,N298WN,153,165,139,1,13,MDW,HOU,937,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1752,1755,1907,1910,WN,1777,N764SW,135,135,121,-3,-3,ORF,MDW,704,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1540,1520,1832,1755,WN,2449,N652SW,172,155,128,37,20,PBI,PHL,951,5,39,0,,0,0,20,17,0,0
2008,1,22,2,2135,2035,10,2320,WN,644,N743SW,155,165,126,50,60,PHL,MCO,861,2,27,0,,0,0,0,0,0,50
2008,1,22,2,1028,1020,1044,1040,WN,1106,N477WN,76,80,54,4,8,PHX,ONT,325,5,17,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,727,725,835,840,WN,467,N362SW,68,75,56,-5,2,RNO,LAS,345,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,2105,2105,2224,2225,WN,3574,N395SW,79,80,67,-1,0,SAN,SJC,417,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,631,630,658,635,WN,9,N356SW,87,65,52,23,1,SDF,STL,254,4,31,0,,0,0,0,23,0,0
2008,1,22,2,1603,1605,1727,1730,WN,367,N358SW,84,85,66,-3,-2,SFO,LAS,414,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1502,1425,1618,1555,WN,1019,N300SW,76,90,55,23,37,SFO,LAX,337,5,16,0,,0,0,0,0,0,23
2008,1,22,2,2102,2105,2215,2215,WN,702,N731SA,73,70,44,0,-3,SLC,BOI,291,3,26,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1721,1725,1832,1830,WN,3072,N484WN,71,65,42,2,-4,SLC,BOI,291,3,26,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,2000,1940,2115,2100,WN,611,N379SW,75,80,60,15,20,SMF,LAS,397,6,9,0,,0,2,0,0,0,13
2008,1,22,2,622,625,733,725,WN,389,N508SW,71,60,48,8,-3,STL,MDW,251,8,15,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1924,1930,2048,2100,WN,2179,N449WN,84,90,75,-12,-6,STL,OKC,462,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1451,1450,1540,1545,WN,1353,N305SW,49,55,37,-5,1,AUS,DAL,189,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1216,1220,1334,1350,WN,1434,N676SW,138,150,131,-16,-4,BDL,MDW,777,1,6,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1652,1640,1754,1745,WN,1402,N432WN,62,65,48,9,12,BUR,SJC,296,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1925,1930,2029,2035,WN,2620,N254WN,64,65,50,-6,-5,BWI,BUF,281,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,805,800,916,920,WN,3928,N611SW,71,80,55,-4,5,BWI,CLE,314,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1803,1735,2028,2010,WN,1139,N362SW,145,155,127,18,28,BWI,PBI,883,4,14,0,,0,2,0,0,0,16
2008,1,23,3,832,835,842,855,WN,717,N445WN,70,80,60,-13,-3,CLE,MDW,307,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1935,1930,2201,2215,WN,1238,N273WN,146,165,130,-14,5,FLL,PHL,992,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1249,1250,1527,1525,WN,495,N746SW,98,95,84,2,-1,GEG,SLC,546,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1854,1830,1945,1925,WN,50,N629SW,51,55,40,20,24,HOU,DAL,239,3,8,0,,0,2,0,0,0,18
2008,1,23,3,1150,1105,1306,1225,WN,1749,N457WN,196,200,183,41,45,HOU,LAS,1235,3,10,0,,0,41,0,0,0,0
2008,1,23,3,2027,2020,2313,2325,WN,51,N283WN,106,125,97,-12,7,HOU,MCO,848,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,2016,2005,2103,2055,WN,1585,N633SW,47,50,37,8,11,HRL,SAT,233,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1308,1310,1814,1840,WN,2193,N786SW,186,210,171,-26,-2,LAS,BNA,1588,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,629,635,733,735,WN,2886,N756SA,64,60,50,-2,-6,LAS,BUR,223,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,2024,2025,2120,2115,WN,1449,N223WN,56,50,44,5,-1,LAS,ONT,197,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,909,915,1115,1120,WN,1545,N200WN,66,65,46,-5,-6,LAS,PHX,256,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1539,1540,2010,2015,WN,1230,N624SW,151,155,133,-5,-1,LAS,SAT,1069,3,15,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1627,1620,1756,1750,WN,2196,N775SW,89,90,64,6,7,LAS,SFO,414,7,18,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,816,820,940,945,WN,1079,N695SW,84,85,71,-5,-4,LAS,SJC,386,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,651,640,904,855,WN,2384,N224WN,73,75,54,9,11,LAS,TUS,365,3,16,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,2025,2020,2234,2230,WN,2539,N331SW,69,70,57,4,5,LAS,TUS,365,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,2214,2145,2305,2250,WN,2624,N794SW,51,65,41,15,29,LAX,LAS,236,5,5,0,,0,2,0,0,0,13
2008,1,23,3,NA,1540,NA,1645,WN,2732,,NA,65,NA,NA,NA,LAX,LAS,236,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,23,3,1127,1130,1614,1645,WN,202,N655WN,167,195,150,-31,-3,LAX,MCI,1363,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1640,1625,1859,1840,WN,1320,N468WN,79,75,58,19,15,LAX,PHX,370,5,16,0,,0,14,0,4,0,1
2008,1,23,3,1004,1005,1242,1300,WN,958,N728SW,98,115,87,-18,-1,MDW,PHL,668,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1814,1815,2116,1950,WN,1137,N717SA,182,95,82,86,-1,MHT,BWI,377,5,95,0,,0,0,0,86,0,0
2008,1,23,3,1929,1810,2110,1945,WN,3413,N688SW,161,155,145,85,79,MHT,MDW,838,7,9,0,,0,0,0,85,0,0
2008,1,23,3,906,900,1045,1020,WN,3083,N350SW,99,80,59,25,6,OAK,LAX,337,5,35,0,,0,0,0,19,0,6
2008,1,23,3,1349,1345,1515,1510,WN,2271,N679AA,86,85,71,5,4,OAK,SAN,446,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1838,1845,2034,2050,WN,3951,N396SW,116,125,94,-16,-7,OAK,SEA,671,5,17,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1026,1025,1131,1140,WN,638,N520SW,65,75,54,-9,1,ONT,OAK,361,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,936,920,931,925,WN,3939,N297WN,55,65,45,6,16,PHX,LAS,256,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1620,1610,2051,2050,WN,1321,N470WN,151,160,136,1,10,SAN,AUS,1164,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,809,805,934,935,WN,3329,N357SW,85,90,73,-1,4,SAN,OAK,446,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1218,1215,1733,1740,WN,3061,N403WN,195,205,175,-7,3,SEA,MCI,1489,8,12,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1913,1915,2052,2045,WN,688,N614SW,99,90,70,7,-2,SFO,LAX,337,7,22,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,2113,2110,2306,2245,WN,1206,N459WN,113,95,78,21,3,SLC,PHX,507,6,29,0,,0,0,0,21,0,0
2008,1,24,4,740,730,1009,1010,WN,1746,N663SW,89,100,70,-1,10,BNA,BWI,588,3,16,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,847,755,1105,1015,WN,3935,N761RR,78,80,66,50,52,BNA,JAX,484,5,7,0,,0,21,0,0,0,29
2008,1,24,4,830,830,1005,1000,WN,2554,N274WN,95,90,82,5,0,BNA,MSY,471,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1943,1940,2026,2040,WN,1107,N903WN,103,120,89,-14,3,BWI,BNA,588,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1630,1535,1743,1640,WN,442,N746SW,73,65,56,63,55,BWI,RDU,255,3,14,0,,0,55,0,8,0,0
2008,1,24,4,700,700,758,800,WN,1400,N642WN,58,60,46,-2,0,DAL,SAT,248,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,NA,2005,NA,2055,WN,1585,,NA,50,NA,NA,NA,HRL,SAT,233,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,24,4,1319,1315,1847,1900,WN,1632,N250WN,208,225,192,-13,4,LAX,BNA,1797,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,NA,955,NA,1100,WN,1647,,NA,65,NA,NA,NA,LAX,LAS,236,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,24,4,1843,1815,2009,1950,WN,1137,N272WN,86,95,74,19,28,MHT,BWI,377,5,7,0,,0,7,0,0,0,12
2008,1,24,4,946,945,1256,1310,WN,836,N433LV,130,145,114,-14,1,OAK,DEN,957,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,2201,2035,2252,2125,WN,1842,N339SW,51,50,37,87,86,OAK,RNO,180,4,10,0,,0,2,0,1,0,84
2008,1,24,4,1926,1930,2045,2050,WN,2560,N329SW,79,80,66,-5,-4,OMA,MDW,423,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,937,930,1048,1040,WN,2374,N631SW,71,70,58,8,7,ONT,SJC,333,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1740,1735,1948,2000,WN,1180,N248WN,128,145,115,-12,5,PBI,BWI,883,2,11,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,2010,1945,2159,2130,WN,1575,N375SW,109,105,90,29,25,PDX,SJC,569,4,15,0,,0,0,0,4,0,25
2008,1,24,4,948,950,1246,1245,WN,2195,N610WN,178,175,152,1,-2,PHL,TPA,920,5,21,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,608,610,736,740,WN,3772,N297WN,88,90,66,-4,-2,RNO,PDX,444,3,19,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1011,1005,1136,1140,WN,3429,N373SW,85,95,74,-4,6,SAN,SMF,480,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1456,1450,1551,1545,WN,3420,N703SW,55,55,42,6,6,SAT,DAL,248,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,741,740,841,850,WN,635,N292WN,60,70,49,-9,1,SJC,LAX,308,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,645,645,802,800,WN,1416,N455WN,77,75,60,2,0,SJC,SNA,342,8,9,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1722,1720,1831,1830,WN,717,N401WN,69,70,60,1,2,SMF,BUR,358,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,910,910,1155,1200,WN,624,N637SW,105,110,95,-5,0,SMF,PHX,647,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1944,1940,2114,2100,WN,814,N450WN,90,80,73,14,4,SNA,OAK,371,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,804,805,923,935,WN,2472,N427WN,79,90,66,-12,-1,SNA,SMF,404,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,638,640,713,710,WN,3518,N342SW,95,90,82,3,-2,TUS,LAX,451,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1910,1820,2015,1925,WN,1381,N786SW,65,65,52,50,50,BUR,SJC,296,4,9,0,,0,5,0,0,0,45
2008,1,25,5,1452,1455,1550,1600,WN,1658,N228WN,58,65,47,-10,-3,BWI,BDL,283,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1427,1430,1525,1540,WN,3655,N761RR,118,130,107,-15,-3,BWI,BHM,682,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1005,1005,1120,1125,WN,179,N329SW,135,140,123,-5,0,BWI,STL,737,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,710,710,827,830,WN,1399,N245WN,77,80,61,-3,0,CMH,PHL,405,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1847,1830,1940,1920,WN,2627,N290WN,53,50,42,20,17,DAL,AUS,189,4,7,0,,0,0,0,3,0,17
2008,1,25,5,1237,1235,1333,1335,WN,12,N628SW,116,120,102,-2,2,DEN,LAS,629,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1045,1050,1239,1235,WN,2815,N711HK,174,165,149,4,-5,DEN,OAK,957,3,22,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1554,1550,1748,1745,WN,2712,N491WN,114,115,91,3,4,DEN,PHX,602,7,16,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1634,1620,1754,1735,WN,1114,N496WN,80,75,60,19,14,ELP,PHX,347,6,14,0,,0,14,0,5,0,0
2008,1,25,5,1726,1725,1717,1720,WN,3930,N476WN,51,55,35,-3,1,IND,MDW,162,7,9,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1020,1020,1301,1320,WN,2375,N473WN,161,180,151,-19,0,ISP,TPA,1034,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1614,1605,1716,1710,WN,2545,N484WN,62,65,44,6,9,LAS,BUR,223,2,16,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1123,1125,1232,1235,WN,884,N278WN,69,70,53,-3,-2,LAS,LAX,236,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1939,1940,2038,2040,WN,2276,N428WN,59,60,45,-2,-1,LAS,SAN,258,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1442,1440,1528,1525,WN,2712,N491WN,106,105,85,3,2,MCI,DEN,533,7,14,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1457,1455,1700,1635,WN,1078,N392SW,243,220,220,25,2,MCI,LAX,1363,9,14,0,,0,0,0,25,0,0
2008,1,25,5,906,900,1122,1100,WN,2789,N760SW,256,240,216,22,6,MCI,OAK,1489,4,36,0,,0,6,0,16,0,0
2008,1,25,5,1124,1130,1154,1205,WN,445,N683SW,90,95,77,-11,-6,MCO,BHM,478,3,10,0,,0,NA,NA,NA,NA,NA
